train_sample_id,utterance_id,transcript,emotion_4class,emotion_id,valence,arousal,dominance,session,speaker_id,duration,char_count,word_count,has_transcript
iemocap_train_04395,Ses05F_impro06_F002,"metastasized and it was old and they knew that it wasn't looking good, but-",sad,2,1.5,2.0,3.0,Ses05,Ses05F,7.6334375,75,14,True
iemocap_train_04396,Ses05F_impro06_F003,Yeah. We were. Pretty close.,sad,2,1.5,2.5,3.0,Ses05,Ses05F,4.4499375,28,5,True
iemocap_train_04397,Ses05F_impro06_F004,[BREATHING],sad,2,2.0,2.5,2.5,Ses05,Ses05F,1.4799375,11,1,True
iemocap_train_04398,Ses05F_impro06_F005,Kind of.,sad,2,1.5,2.5,2.5,Ses05,Ses05F,1.36,8,2,True
iemocap_train_04399,Ses05F_impro06_F006,"It's hard to watch when it's painful for them, you know.",sad,2,1.5,2.5,4.0,Ses05,Ses05F,4.33,56,11,True
iemocap_train_04400,Ses05F_impro06_F007,"I just, I don't know.",sad,2,2.0,2.0,3.5,Ses05,Ses05F,1.97,21,5,True
iemocap_train_04401,Ses05F_impro06_F008,I know.,sad,2,1.5,1.5,3.5,Ses05,Ses05F,2.36,7,2,True
iemocap_train_04402,Ses05F_impro06_F009,And he could of... He was pretty awesome,sad,2,2.0,2.5,3.0,Ses05,Ses05F,4.0299375,40,8,True
iemocap_train_04403,Ses05F_impro06_F010,"Uh, We grew up together.",sad,2,2.5,2.5,3.0,Ses05,Ses05F,2.4199375,24,5,True
iemocap_train_04404,Ses05F_impro06_F011,"Yeah, he kind of did a lot of things, but we acted together, sometimes.",sad,2,2.0,2.0,2.5,Ses05,Ses05F,7.5799375,71,14,True
iemocap_train_04405,Ses05F_impro06_F012,"I feel really bad for his family, you know.",sad,2,1.5,2.5,3.0,Ses05,Ses05F,4.1299375,43,9,True
iemocap_train_04406,Ses05F_impro06_F013,"It must be really, really hard to lose a child.",sad,2,2.0,3.0,4.0,Ses05,Ses05F,3.17,47,10,True
iemocap_train_04407,Ses05F_impro06_F014,"Yeah. And they were really supportive, like through the whole process, but-",sad,2,2.5,2.5,3.0,Ses05,Ses05F,5.43,75,12,True
iemocap_train_04408,Ses05F_impro06_F015,[BREATHING],sad,2,2.0,2.0,2.5,Ses05,Ses05F,1.66,11,1,True
iemocap_train_04409,Ses05F_impro06_F016,I can't imagine what his- what his parents are going through.,sad,2,1.5,2.0,3.0,Ses05,Ses05F,4.79,61,11,True
iemocap_train_04410,Ses05F_impro06_F017,"Yeah, I'm just going to miss him.",sad,2,2.0,2.5,3.0,Ses05,Ses05F,3.4499375,33,7,True
iemocap_train_04411,Ses05F_impro06_F018,Thank you.,sad,2,2.0,3.0,3.0,Ses05,Ses05F,1.5099375,10,2,True
iemocap_train_04412,Ses05F_impro06_F019,"Yeah, they're going to do some sort of memorial service or something.",sad,2,2.5,3.0,3.0,Ses05,Ses05F,5.1,69,12,True
iemocap_train_04413,Ses05F_impro06_F020,Thanks.,sad,2,2.5,2.5,2.5,Ses05,Ses05F,1.4,7,1,True
iemocap_train_04414,Ses05F_impro06_F021,"It's really bizarre, you know, when you know somebody really well, and then...",sad,2,2.5,3.0,3.0,Ses05,Ses05F,4.8999375,78,13,True
iemocap_train_04415,Ses05F_impro06_F022,something happens and they die and it's like-,sad,2,2.0,3.0,3.5,Ses05,Ses05F,6.7099375,45,8,True
iemocap_train_04416,Ses05F_impro06_F023,"really hard to imagine that like you're going to continue to live, and that person's just going to have stopped.",sad,2,2.0,3.5,3.0,Ses05,Ses05F,6.66,112,20,True
iemocap_train_04417,Ses05F_impro06_F024,[BREATHING],sad,2,1.5,3.0,2.0,Ses05,Ses05F,1.56,11,1,True
iemocap_train_04418,Ses05F_impro06_F025,yeah.,sad,2,3.0,2.0,2.5,Ses05,Ses05F,1.85,5,1,True
iemocap_train_04419,Ses05F_impro06_F026,It's hard to say good-bye.,sad,2,2.0,2.0,3.0,Ses05,Ses05F,3.9599375,26,5,True
iemocap_train_04420,Ses05F_impro06_F027,[BREATHING],sad,2,2.0,2.5,2.5,Ses05,Ses05F,1.79,11,1,True
iemocap_train_04421,Ses05F_impro06_F029,yeah yeah.,sad,2,2.5,2.5,2.5,Ses05,Ses05F,1.98,10,2,True
iemocap_train_04422,Ses05F_impro07_F000,So guess what.,happy,3,4.5,3.5,3.5,Ses05,Ses05F,1.9341875,14,3,True
iemocap_train_04423,Ses05F_impro07_F001,I got into college.,happy,3,4.5,3.0,4.0,Ses05,Ses05F,2.79,19,4,True
iemocap_train_04424,Ses05F_impro07_F002,U.S.C..,happy,3,4.0,3.0,3.0,Ses05,Ses05F,1.0199375,7,1,True
iemocap_train_04425,Ses05F_impro07_F003,yeah.,happy,3,4.5,3.0,3.0,Ses05,Ses05F,1.49,5,1,True
iemocap_train_04426,Ses05F_impro07_F004,No.,happy,3,4.5,3.5,4.0,Ses05,Ses05F,1.14,3,1,True
iemocap_train_04427,Ses05F_impro07_F005,I'll stay in town.,happy,3,4.5,3.0,4.0,Ses05,Ses05F,1.73,18,4,True
iemocap_train_04428,Ses05F_impro07_F006,Uh- I don't know.,happy,3,4.0,3.0,3.5,Ses05,Ses05F,2.31,17,4,True
iemocap_train_04429,Ses05F_impro07_F007,"Well, I don't want to, I don't want to live with my mom.",neutral,0,4.5,2.5,3.0,Ses05,Ses05F,3.7599375,56,13,True
iemocap_train_04430,Ses05F_impro07_F008,Whoa. What an idea. Where would you want to live?,happy,3,4.5,4.0,4.5,Ses05,Ses05F,4.99,49,10,True
iemocap_train_04431,Ses05F_impro07_F011,"Whoa, this is going to be so much fun.",happy,3,4.5,3.5,4.0,Ses05,Ses05F,3.1199375,38,9,True
iemocap_train_04432,Ses05F_impro07_F012,"Thank you. I know, I'm really, really, really excited.",happy,3,4.5,4.0,4.0,Ses05,Ses05F,4.1,54,9,True
iemocap_train_04433,Ses05F_impro07_F013,"I know they have a really, really great program for what I want to do.",happy,3,4.0,3.0,3.5,Ses05,Ses05F,4.33,70,15,True
iemocap_train_04434,Ses05F_impro07_F014,Can we for real live together?,happy,3,4.5,3.5,4.0,Ses05,Ses05F,2.54,30,6,True
iemocap_train_04435,Ses05F_impro07_F015,awesome.,happy,3,4.5,3.0,3.5,Ses05,Ses05F,1.3899375,8,1,True
iemocap_train_04436,Ses05F_impro07_F016,So should we get a place near campus? or-,happy,3,4.0,3.5,3.5,Ses05,Ses05F,2.72,41,9,True
iemocap_train_04437,Ses05F_impro07_F017,okay.,happy,3,3.5,2.5,2.5,Ses05,Ses05F,1.2399375,5,1,True
iemocap_train_04438,Ses05F_impro07_F021,It's going to be ridiculous. It's going to be so cool.,happy,3,4.5,3.0,3.5,Ses05,Ses05F,3.23,54,11,True
iemocap_train_04439,Ses05F_impro07_F023,"[LAUGHTER] Oh, I'm going to be working too, I mean.",happy,3,4.5,4.0,4.0,Ses05,Ses05F,4.18,51,10,True
iemocap_train_04440,Ses05F_impro07_F024,I- I hear the same.,happy,3,4.0,3.0,3.5,Ses05,Ses05F,2.0599375,19,5,True
iemocap_train_04441,Ses05F_impro07_F025,"I don't know how I feel about that, but-",happy,3,4.0,2.5,3.5,Ses05,Ses05F,2.28,40,9,True
iemocap_train_04442,Ses05F_impro07_F026,oh yeah.,happy,3,4.0,3.5,3.5,Ses05,Ses05F,1.2399375,8,2,True
iemocap_train_04443,Ses05F_impro07_F027,oh yeah.,happy,3,4.0,3.5,3.5,Ses05,Ses05F,1.49,8,2,True
iemocap_train_04444,Ses05F_impro07_F028,"[LAUGHTER] Oh, it'll be awesome, that's for sure.",happy,3,5.0,4.0,4.0,Ses05,Ses05F,4.0599375,49,8,True
iemocap_train_04445,Ses05F_impro07_F029,Better than if I'd picked up and moved to Boston.,happy,3,4.0,3.5,3.5,Ses05,Ses05F,3.4199375,49,10,True
iemocap_train_04446,Ses05F_impro07_F030,[LAUGHTER] by yourself.,happy,3,5.0,4.5,4.0,Ses05,Ses05F,2.2399375,23,3,True
iemocap_train_04447,Ses05F_impro07_F031,you'd be that kid,happy,3,4.0,3.5,3.5,Ses05,Ses05F,2.1899375,17,4,True
iemocap_train_04448,Ses05F_impro07_F032,"living near campus, and not going to school.",happy,3,4.0,3.0,3.5,Ses05,Ses05F,2.86,44,8,True
iemocap_train_04449,Ses05F_impro07_F033,[LAUGHTER],happy,3,5.0,4.0,4.0,Ses05,Ses05F,1.8999375,10,1,True
iemocap_train_04450,Ses05F_impro07_F034,yeah.,happy,3,4.0,2.5,3.0,Ses05,Ses05F,1.23,5,1,True
iemocap_train_04451,Ses05F_impro07_F035,We should go apartment shop-er-hunting.,happy,3,3.5,3.0,3.5,Ses05,Ses05F,2.93,39,5,True
iemocap_train_04452,Ses05F_impro07_F036,Let's go tomorrow.,happy,3,3.5,2.5,3.0,Ses05,Ses05F,1.36,18,3,True
iemocap_train_04453,Ses05F_impro07_F037,yeah.,happy,3,4.0,2.5,2.5,Ses05,Ses05F,1.0799375,5,1,True
iemocap_train_04454,Ses05F_impro07_F038,Woo-,happy,3,4.5,3.5,4.0,Ses05,Ses05F,1.93,4,1,True
iemocap_train_04455,Ses05F_impro07_F039,exciting.,happy,3,4.5,3.5,3.5,Ses05,Ses05F,1.1599375,9,1,True
iemocap_train_04456,Ses05F_impro08_F000,"Hi, sir. How can I help you?",neutral,0,3.0,1.5,2.5,Ses05,Ses05F,1.7465,28,7,True
iemocap_train_04457,Ses05F_impro08_F001,Okay.,neutral,0,3.0,2.5,1.5,Ses05,Ses05F,1.15,5,1,True
iemocap_train_04458,Ses05F_impro08_F002,"[LAUGHTER] All right. I'm sorry, sir that you've been having a hard time.",neutral,0,4.0,2.0,2.0,Ses05,Ses05F,4.4499375,73,13,True
iemocap_train_04459,Ses05F_impro08_F003,"I kwon, it is ridiculous",neutral,0,3.5,2.5,2.5,Ses05,Ses05F,2.73,24,5,True
iemocap_train_04460,Ses05F_impro08_F004,"yeah, I understand.",neutral,0,3.5,2.0,2.5,Ses05,Ses05F,2.2,19,3,True
iemocap_train_04461,Ses05F_impro08_F005,Uh- when's when's-,neutral,0,3.0,2.5,2.0,Ses05,Ses05F,3.54,18,3,True
iemocap_train_04462,Ses05F_impro08_F007,"If yeah, well if you just slow down we'll um, we'll definitely have your problem solved and after we have your problem solved, then I can transfer you to a manager, someone who can you know, you can voice your complaint to, who will be able to something about it.",neutral,0,3.5,2.0,2.5,Ses05,Ses05F,13.0399375,263,50,True
iemocap_train_04463,Ses05F_impro08_F008,"Okay, so where?, okay, all right, so where did you uh- locate your your bill?",neutral,0,3.0,2.5,2.5,Ses05,Ses05F,7.2,77,15,True
iemocap_train_04464,Ses05F_impro08_F009,In the mail?,neutral,0,3.0,2.5,2.5,Ses05,Ses05F,0.7799375,12,3,True
iemocap_train_04465,Ses05F_impro08_F010,"So is it, is- is it at all possible that maybe this statement is just old and that the transaction hadn't been processed yet?",neutral,0,3.0,2.5,2.5,Ses05,Ses05F,6.91,125,24,True
iemocap_train_04466,Ses05F_impro08_F011,Okay.,neutral,0,3.0,2.5,2.0,Ses05,Ses05F,1.14,5,1,True
iemocap_train_04467,Ses05F_impro08_F012,Okay.,neutral,0,3.0,1.5,2.0,Ses05,Ses05F,1.2599375,5,1,True
iemocap_train_04468,Ses05F_impro08_F014,"Okay so, I'll just look it up and you know see what's going on, maybe we can...",neutral,0,3.0,2.0,2.5,Ses05,Ses05F,5.2,79,17,True
iemocap_train_04469,Ses05F_impro08_F015,if I call it up on the screen.,neutral,0,3.0,2.0,2.5,Ses05,Ses05F,2.18,30,8,True
iemocap_train_04470,Ses05F_impro08_F016,"So in the database, it looks as though um, there is a there is like a glitch in the transaction where it hadn't gone through before, but I do see that you paid the, what can you tell me the amount, what was the amount?",neutral,0,3.0,2.5,2.5,Ses05,Ses05F,15.0399375,218,45,True
iemocap_train_04471,Ses05F_impro08_F017,"Okay, I do see that on here, and it says that um, it had some trouble clearing for some reason. And I think that was the problem on our end. So um-",neutral,0,3.0,2.5,2.5,Ses05,Ses05F,9.93,147,32,True
iemocap_train_04472,Ses05F_impro08_F018,"Well you know sometimes-- just with online transactions, things happens. so um-",neutral,0,3.0,2.0,2.5,Ses05,Ses05F,6.0799375,79,12,True
iemocap_train_04473,Ses05F_impro08_F019,"Yeah, we- Somebody went in and- and cleared the problem and it looks like you're all paid.",neutral,0,3.0,2.0,2.5,Ses05,Ses05F,6.2899375,90,17,True
iemocap_train_04474,Ses05F_impro08_F020,"You do the direct the direct it um- it's taking right out of your bank account, correct?",neutral,0,3.0,2.0,2.5,Ses05,Ses05F,5.0299375,88,17,True
iemocap_train_04475,Ses05F_impro08_F021,Yeah so- That --that did go through.,neutral,0,3.0,2.5,2.5,Ses05,Ses05F,2.0599375,36,7,True
iemocap_train_04476,Ses05F_impro08_F022,"Um- I can try to do that for you, certainly.",neutral,0,3.0,2.5,2.5,Ses05,Ses05F,5.74,44,10,True
iemocap_train_04477,Ses05F_impro08_F023,"Right, right, and since--yeah, since it was just a computer glitch, then that's that should be cleared up as well. So I'm going to go ahead and try and put that into the computer. And if for some reason you notice on your statement in a few days that you've been charged and an overdue fee, then you should just call back and we'll have that.",neutral,0,3.0,2.0,2.5,Ses05,Ses05F,19.07,342,66,True
iemocap_train_04478,Ses05F_impro08_F024,Well I'll give you my direct line and my number so you can- you can get directly to me.,neutral,0,3.0,3.0,2.5,Ses05,Ses05F,5.6499375,87,19,True
iemocap_train_04479,Ses05F_impro08_F025,yeah.,neutral,0,3.0,2.5,2.5,Ses05,Ses05F,1.0299375,5,1,True
iemocap_train_04480,Ses05F_impro08_F026,No problem.,neutral,0,3.5,2.0,2.5,Ses05,Ses05F,1.3499375,11,2,True
iemocap_train_04481,Ses05F_impro08_F027,ahh one eight hundred three two three,neutral,0,3.0,2.5,2.5,Ses05,Ses05F,3.17,37,7,True
iemocap_train_04482,Ses05F_impro08_F028,six four nine four,neutral,0,3.0,2.5,2.0,Ses05,Ses05F,1.8,18,4,True
iemocap_train_04483,Ses05F_impro08_F029,You're welcome,neutral,0,3.5,2.0,2.0,Ses05,Ses05F,1.2099375,14,2,True
iemocap_train_04484,Ses05F_impro08_F030,I'm sorry that it was an inconvenience.,neutral,0,3.0,2.0,2.5,Ses05,Ses05F,2.2,39,7,True
iemocap_train_04485,Ses05F_impro08_F032,Have a good day.,neutral,0,4.0,2.5,2.5,Ses05,Ses05F,1.5,16,4,True
iemocap_train_04486,Ses05F_impro08_F033,bye bye,neutral,0,4.0,2.0,2.0,Ses05,Ses05F,1.3799375,7,2,True
iemocap_train_04487,Ses05F_script01_1_F000,What's he going to say? Maybe we should tell him before he sees it.,sad,2,2.5,2.5,2.5,Ses05,Ses05F,5.465875,67,14,True
iemocap_train_04488,Ses05F_script01_1_F004,Did you talk to him?,sad,2,2.5,2.5,3.0,Ses05,Ses05F,1.7699375,20,5,True
iemocap_train_04489,Ses05F_script01_1_F005,He cried hard.,sad,2,3.0,2.5,2.5,Ses05,Ses05F,1.8299375,14,3,True
iemocap_train_04490,Ses05F_script01_1_F006,He is thinking about him again.,sad,2,2.5,2.0,2.5,Ses05,Ses05F,2.36,31,6,True
iemocap_train_04491,Ses05F_script01_1_F007,"It's getting just like after Larry died, he's having dreams, he's walking around at night.",sad,2,2.5,2.5,3.0,Ses05,Ses05F,5.1299375,90,15,True
iemocap_train_04492,Ses05F_script01_1_F008,What's the meaning of that?,sad,2,2.5,2.0,2.5,Ses05,Ses05F,2.25,27,5,True
iemocap_train_04493,Ses05F_script01_1_F017,Well I got an idea. But what's the story?,neutral,0,3.0,2.5,3.0,Ses05,Ses05F,3.09,41,9,True
iemocap_train_04494,Ses05F_script01_1_F024,"Well you're a considerate fellow, there's nothing wrong with that.",neutral,0,2.5,2.5,3.5,Ses05,Ses05F,3.34,66,10,True
iemocap_train_04495,Ses05F_script01_1_F025,Have you asked Annie yet to marry you?,neutral,0,2.5,4.0,3.0,Ses05,Ses05F,2.99,38,8,True
iemocap_train_04496,Ses05F_script01_1_F026,"Well how did you know that she will go along with it, I mean maybe she feels the same way as your father?",neutral,0,2.5,3.0,3.0,Ses05,Ses05F,6.36,105,23,True
iemocap_train_04497,Ses05F_script01_1_F027,"The trouble is you don't see enough women, you never have",neutral,0,2.0,3.5,4.0,Ses05,Ses05F,3.0,57,11,True
iemocap_train_04498,Ses05F_script01_1_F028,Well I just don't see why it has to be Annie.,neutral,0,2.5,2.5,3.0,Ses05,Ses05F,2.8299375,45,11,True
iemocap_train_04499,Ses05F_script01_1_F031,"You marry his girl, and you're pronouncing him dead. Now what's going to happen to your father, do you know? I don't.",sad,2,1.5,2.5,4.0,Ses05,Ses05F,9.92,117,22,True
iemocap_train_04500,Ses05F_script01_1_F033,What the hell is this?,angry,1,2.0,3.0,2.5,Ses05,Ses05F,1.46,22,5,True
iemocap_train_04501,Ses05F_script01_1_F034,Are you crazy?,angry,1,2.0,3.0,3.5,Ses05,Ses05F,1.81,14,3,True
iemocap_train_04502,Ses05F_script01_1_F038,"All right! But don't think like that, because I mean, what the hell did we do all this for, Chris? The whole business it's all for you! The whole shooting match is for you!",angry,1,1.5,4.0,4.5,Ses05,Ses05F,8.79,172,34,True
iemocap_train_04503,Ses05F_script01_2_F001,She's been in New York three and a half years. Why all of the sudden?,neutral,0,2.5,2.5,3.0,Ses05,Ses05F,3.9599375,69,15,True
iemocap_train_04504,Ses05F_script01_2_F006,She's not his girl. She knows she's not.,angry,1,2.0,3.5,3.5,Ses05,Ses05F,2.5299375,40,8,True
iemocap_train_04505,Ses05F_script01_2_F010,I want you to pretend like he's coming back!,angry,1,1.5,4.0,4.5,Ses05,Ses05F,3.1899375,44,9,True
iemocap_train_04506,Ses05F_script01_2_F011,"Because if he's not coming back, then I'll kill myself.",angry,1,1.5,3.5,4.0,Ses05,Ses05F,3.31,55,10,True
iemocap_train_04507,Ses05F_script01_2_F012,"Laugh. Laugh at me, but what happens the night that she goes to sleep in his bed, and his memorial breaks in pieces?",angry,1,1.5,4.5,5.0,Ses05,Ses05F,8.2,116,23,True
iemocap_train_04508,Ses05F_script01_2_F014,"Only last week, another boy turned up in Detroit, been missing longer than Larry, you read it yourself.",angry,1,2.0,3.5,4.0,Ses05,Ses05F,5.6399375,103,18,True
iemocap_train_04509,Ses05F_script01_2_F016,You've got to believe. You've got to--,sad,2,2.5,3.5,3.5,Ses05,Ses05F,2.34,38,7,True
iemocap_train_04510,Ses05F_script01_2_F017,I can't help it!,angry,1,1.5,3.5,3.5,Ses05,Ses05F,1.66,16,4,True
iemocap_train_04511,Ses05F_script01_3_F000,You're the only one I know who loves his parents.,happy,3,3.5,2.0,2.5,Ses05,Ses05F,3.322125,49,10,True
iemocap_train_04512,Ses05F_script01_3_F001,"No, it's good.",happy,3,4.0,2.5,2.5,Ses05,Ses05F,1.772625,14,3,True
iemocap_train_04513,Ses05F_script01_3_F002,It's so lovely here. The air is sweet.,happy,3,3.5,2.5,2.5,Ses05,Ses05F,4.81725,38,8,True
iemocap_train_04514,Ses05F_script01_3_F003,No. But I'm not going to stay.,happy,3,4.0,2.0,3.0,Ses05,Ses05F,4.9675,30,7,True
iemocap_train_04515,Ses05F_script01_3_F006,Well sort of embarrassed soon as I came.,sad,2,3.0,2.0,2.5,Ses05,Ses05F,3.3776875,40,8,True
iemocap_train_04516,Ses05F_script01_3_F008,"Well, from her point of view why else would I come?",neutral,0,3.5,2.5,3.0,Ses05,Ses05F,4.3265,51,11,True
iemocap_train_04517,Ses05F_script01_3_F009,I guess this is why I came.,happy,3,4.5,3.5,3.5,Ses05,Ses05F,3.915875,27,7,True
iemocap_train_04518,Ses05F_script01_3_F015,I'll never forgive you. Why did you wait so long? All this time I've been wondering if I was a fool for thinking of you!,happy,3,4.0,4.0,3.5,Ses05,Ses05F,7.46125,120,25,True
iemocap_train_04519,Ses05F_script01_3_F016,"Not like that, you're not.",happy,3,3.5,2.0,3.0,Ses05,Ses05F,2.30625,26,5,True
iemocap_train_04520,Ses05F_script01_3_F017,"Like Larry's brother. Do it like you, Chris. Chris, what's the matter?",happy,3,2.5,3.0,3.0,Ses05,Ses05F,7.861875,70,12,True
iemocap_train_04521,Ses05F_script01_3_F020,It wouldn't work like this.,sad,2,2.5,2.0,3.0,Ses05,Ses05F,2.583875,27,5,True
iemocap_train_04522,Ses05F_script01_3_F021,yeah sure.,neutral,0,3.0,2.5,3.0,Ses05,Ses05F,1.6925625,10,2,True
iemocap_train_04523,Ses05F_script01_3_F022,how many?,sad,2,2.5,2.5,2.5,Ses05,Ses05F,1.7926875,9,2,True
iemocap_train_04524,Ses05F_script01_3_F023,Oh gee.,sad,2,2.0,2.0,2.5,Ses05,Ses05F,2.003,7,2,True
iemocap_train_04525,Ses05F_script01_3_F024,Do you still feel like that?,neutral,0,3.0,2.5,2.5,Ses05,Ses05F,2.4676875,28,6,True
iemocap_train_04526,Ses05F_script01_3_F025,"Because you can't feel like that anymore Chris, you hear me? I mean everything that you have, you deserve. And that includes me. And your father? Your father put hundreds of planes in the air, you should be proud. A man should be paid for that.",sad,2,2.5,3.5,4.5,Ses05,Ses05F,17.276125,244,46,True
iemocap_train_04527,Ses05F_script01_3_F026,What would I do with a fortune?,happy,3,4.5,3.5,3.0,Ses05,Ses05F,2.9544375,31,7,True
iemocap_train_04528,Ses05F_script02_1_F000,Fine.,neutral,0,2.0,1.5,2.0,Ses05,Ses05F,1.8450625,5,1,True
iemocap_train_04529,Ses05F_script02_1_F001,What flashlight?,neutral,0,2.0,2.0,2.0,Ses05,Ses05F,1.92,16,2,True
iemocap_train_04530,Ses05F_script02_1_F005,yes.,neutral,0,2.0,1.0,2.5,Ses05,Ses05F,1.15,4,1,True
iemocap_train_04531,Ses05F_script02_1_F007,"It's after eleven, let's go home.",neutral,0,2.0,2.5,2.5,Ses05,Ses05F,2.5099375,33,6,True
iemocap_train_04532,Ses05F_script02_1_F011,Not particularly.,neutral,0,2.0,1.5,2.0,Ses05,Ses05F,2.2875,17,2,True
iemocap_train_04533,Ses05F_script02_1_F012,I just don't.,neutral,0,2.0,1.5,2.0,Ses05,Ses05F,2.062875,13,3,True
iemocap_train_04534,Ses05F_script02_1_F015,I am just not.,neutral,0,2.0,2.0,2.0,Ses05,Ses05F,1.9221875,14,4,True
iemocap_train_04535,Ses05F_script02_1_F016,Yes.,neutral,0,2.5,2.0,2.0,Ses05,Ses05F,1.4099375,4,1,True
iemocap_train_04536,Ses05F_script02_2_F005,"God damn it, Augie. Why do you always ask things like that? It's so insulting.",angry,1,1.5,4.5,3.5,Ses05,Ses05F,5.64725,78,15,True
iemocap_train_04537,Ses05F_script02_2_F013,"Augie, do you remember the first time we came to see it? It was about four years ago right after we got married and we thought I was pregnant.",sad,2,2.5,2.0,3.5,Ses05,Ses05F,11.74425,142,29,True
iemocap_train_04538,Ses05F_script02_2_F014,"We had a bottle of champagne but no glasses and you ask me to dance so we took off our shoes and while we were dancing, you said the most intimate things right in my ears so I could feel them as much as hear them.",sad,2,2.5,2.0,3.5,Ses05,Ses05F,24.1261875,213,46,True
iemocap_train_04539,Ses05F_script02_2_F015,"And I remember thinking, Finally, finally. I am as happy as I am supposed to be.",happy,3,3.0,2.0,3.5,Ses05,Ses05F,10.5259375,80,16,True
iemocap_train_04540,Ses05F_script02_2_F016,"Dancing barefoot in the sand, drinking champagne from the bottle.",sad,2,4.0,2.5,3.5,Ses05,Ses05F,5.981375,65,10,True
iemocap_train_04541,Ses05F_script02_2_F017,I rather not remember some things. I rather not hope for some things.,sad,2,2.0,2.5,3.5,Ses05,Ses05F,5.966,69,13,True
iemocap_train_04542,Ses05F_script02_2_F018,No.,sad,2,2.0,2.5,2.5,Ses05,Ses05F,1.8378125,3,1,True
iemocap_train_04543,Ses05F_script02_2_F019,No.,sad,2,2.0,3.0,2.5,Ses05,Ses05F,1.771,3,1,True
iemocap_train_04544,Ses05F_script02_2_F025,This what? What is this? This isn't even anything.,sad,2,1.5,4.0,4.0,Ses05,Ses05F,5.0248125,50,9,True
iemocap_train_04545,Ses05F_script02_2_F026,"Sure, this is standing. This is waiting. This is fighting.",sad,2,2.0,3.5,4.0,Ses05,Ses05F,5.25575,58,10,True
iemocap_train_04546,Ses05F_script02_2_F027,But this isn't anything like I thought it would be.,sad,2,2.0,2.5,3.0,Ses05,Ses05F,4.3774375,51,10,True
iemocap_train_04547,Ses05F_script02_2_F028,"I mean it is just this , I mean it includes a lot and everything and you know it's the sand and it's the full moon and I just-I am sorry but I couldn't help wishing I was somewhere else.",sad,2,1.5,3.0,3.0,Ses05,Ses05F,19.3143125,186,40,True
iemocap_train_04548,Ses05F_script02_2_F029,I didn't say that.,sad,2,2.5,2.5,2.0,Ses05,Ses05F,2.0049375,18,4,True
iemocap_train_04549,Ses05F_script02_2_F030,"For heaven's sake Augie, wherever I am I always wanted to be with you.",sad,2,2.0,2.0,3.5,Ses05,Ses05F,7.5519375,70,14,True
iemocap_train_04550,Ses05F_script02_2_F032,"Whatever I am doing, I wanted to be with you. I mean you are probably the one who wishes you were with somebody else, somebody who didn't take everything so hard and who knows how to enjoy herself.",sad,2,2.0,2.5,3.5,Ses05,Ses05F,16.507375,197,38,True
iemocap_train_04551,Ses05F_script02_2_F033,Good. So maybe we are on the wrong spot but we are with the right person.,happy,3,4.0,2.0,3.0,Ses05,Ses05F,6.8501875,73,16,True
iemocap_train_04552,Ses05F_script02_2_F034,"Yes, I did notice that. It does look really beautiful on the water. The gold white moon.",happy,3,4.0,2.0,3.0,Ses05,Ses05F,9.8910625,88,17,True
iemocap_train_04553,Ses05F_script02_2_F037,"No, I am beginning to think that maybe this is the spot after all.",happy,3,4.0,2.5,3.5,Ses05,Ses05F,5.8870625,66,14,True
iemocap_train_04554,Ses05F_script03_1_F005,"Oh, it sent shivers up my spine.",happy,3,4.0,3.5,3.0,Ses05,Ses05F,2.86,32,7,True
iemocap_train_04555,Ses05F_script03_1_F006,Behave exquisitely.,happy,3,3.5,3.5,3.5,Ses05,Ses05F,2.0099375,19,2,True
iemocap_train_04556,Ses05F_script03_1_F007,"Yes, I shall probably do a Court Curtsey.",happy,3,4.0,3.0,3.0,Ses05,Ses05F,2.7699375,41,8,True
iemocap_train_04557,Ses05F_script03_1_F010,The whole business is really rather ridiculous.,neutral,0,2.5,3.5,3.0,Ses05,Ses05F,3.1099375,47,7,True
iemocap_train_04558,Ses05F_script03_1_F011,Meaning exactly that.,neutral,0,3.0,3.5,3.0,Ses05,Ses05F,2.1299375,21,3,True
iemocap_train_04559,Ses05F_script03_1_F013,Who's they?,neutral,0,3.0,2.5,2.5,Ses05,Ses05F,1.49,11,2,True
iemocap_train_04560,Ses05F_script03_1_F015,"Well, what if-what happens when our love-",neutral,0,3.0,3.5,2.5,Ses05,Ses05F,5.1099375,41,7,True
iemocap_train_04561,Ses05F_script03_1_F019,"Well, what if one of us dies, does the other laugh then?",neutral,0,3.0,3.0,3.0,Ses05,Ses05F,3.46,56,12,True
iemocap_train_04562,Ses05F_script03_1_F025,Charles. That was his name. He did wriggle so beautifully.,happy,3,4.0,3.5,3.5,Ses05,Ses05F,6.1099375,58,10,True
iemocap_train_04563,Ses05F_script03_1_F030,And then the manager came in and found us rolling around on the floor biting and scratching like panthers.,happy,3,4.5,3.5,3.5,Ses05,Ses05F,6.4099375,106,19,True
iemocap_train_04564,Ses05F_script03_1_F031,"Oh, ridiculous. utterly ridiculous",happy,3,4.5,4.0,3.5,Ses05,Ses05F,4.7099375,34,4,True
iemocap_train_04565,Ses05F_script03_1_F033,You knew there was nothing.,neutral,0,3.0,2.5,2.5,Ses05,Ses05F,1.7346875,27,5,True
iemocap_train_04566,Ses05F_script03_2_F000,You knew there was nothing in that.,neutral,0,2.5,3.0,3.0,Ses05,Ses05F,3.303875,35,7,True
