train_sample_id,sample_id,utterance_id,conversation_id,session,speaker_id,gender,original_emotion,emotion,start_time,end_time,eval_duration,valence,arousal,dominance,wav_path,wav_found,duration,sample_rate,channels,transcript,transcript_found,transcript_file,eval_file,is_4class,emotion_4class,emotion_id,valence_norm,arousal_norm,dominance_norm,source_dataset,word_count
iemocap_train_04305,iemocap_07941,Ses05F_impro02_F023,Ses05F_impro02,Ses05,Ses05F,female,sad,sad,183.02,188.9,5.8799999999999955,1.0,3.5,2.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F023.wav,True,5.8799375,16000,1,I know.  I know it's not fair.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_impro02.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_impro02.txt,True,sad,2,0.0,0.625,0.25,IEMOCAP_full_release,7
iemocap_train_04306,iemocap_07942,Ses05F_impro02_F024,Ses05F_impro02,Ses05,Ses05F,female,sad,sad,199.56,202.78,3.219999999999999,1.5,1.5,1.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F024.wav,True,3.2199375,16000,1,"Well, apparently nobody else can go.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_impro02.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_impro02.txt,True,sad,2,0.125,0.125,0.125,IEMOCAP_full_release,6
iemocap_train_04307,iemocap_07945,Ses05F_impro02_F027,Ses05F_impro02,Ses05,Ses05F,female,sad,sad,238.65,240.41,1.759999999999991,1.5,3.0,2.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F027.wav,True,1.7599375,16000,1,I know.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_impro02.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_impro02.txt,True,sad,2,0.125,0.5,0.25,IEMOCAP_full_release,2
iemocap_train_04308,iemocap_07946,Ses05F_impro02_F028,Ses05F_impro02,Ses05,Ses05F,female,sad,sad,246.35,248.2,1.8499999999999943,1.5,3.5,2.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F028.wav,True,1.85,16000,1,I know.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_impro02.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_impro02.txt,True,sad,2,0.125,0.625,0.25,IEMOCAP_full_release,2
iemocap_train_04309,iemocap_07947,Ses05F_impro02_F029,Ses05F_impro02,Ses05,Ses05F,female,sad,sad,252.21,262.69,10.47999999999999,2.0,2.5,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F029.wav,True,10.4799375,16000,1,We'll figure something out.  We just have to ... we just have to think about this.  Could any of your family help us?,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_impro02.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_impro02.txt,True,sad,2,0.25,0.375,0.375,IEMOCAP_full_release,23
iemocap_train_04310,iemocap_07949,Ses05F_impro02_F031,Ses05F_impro02,Ses05,Ses05F,female,sad,sad,285.79,289.17,3.3799999999999955,1.0,4.0,1.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F031.wav,True,3.3799375,16000,1,I'm going to miss their first words.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_impro02.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_impro02.txt,True,sad,2,0.0,0.75,0.125,IEMOCAP_full_release,7
iemocap_train_04311,iemocap_07950,Ses05F_impro02_F032,Ses05F_impro02,Ses05,Ses05F,female,sad,sad,291.05,294.92,3.8700000000000045,1.0,3.0,2.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F032.wav,True,3.87,16000,1,You'll have to send me pictures and letters everyday.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_impro02.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_impro02.txt,True,sad,2,0.0,0.5,0.25,IEMOCAP_full_release,9
iemocap_train_04312,iemocap_07952,Ses05F_impro02_F034,Ses05F_impro02,Ses05,Ses05F,female,sad,sad,307.54,310.21,2.669999999999959,2.5,2.0,2.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F034.wav,True,2.67,16000,1,"Yeah, as much as I can.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_impro02.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_impro02.txt,True,sad,2,0.375,0.25,0.25,IEMOCAP_full_release,6
iemocap_train_04313,iemocap_07953,Ses05F_impro02_F035,Ses05F_impro02,Ses05,Ses05F,female,sad,sad,311.9,316.1,4.2000000000000455,2.0,2.0,1.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F035.wav,True,4.2,16000,1,"""sigh"" Three weeks.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_impro02.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_impro02.txt,True,sad,2,0.25,0.25,0.125,IEMOCAP_full_release,3
iemocap_train_04314,iemocap_07954,Ses05F_impro02_F036,Ses05F_impro02,Ses05,Ses05F,female,sad,sad,318.97,320.71,1.7399999999999523,2.0,1.0,1.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F036.wav,True,1.74,16000,1,Yeah.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_impro02.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_impro02.txt,True,sad,2,0.25,0.0,0.0,IEMOCAP_full_release,1
iemocap_train_04315,iemocap_07955,Ses05F_impro02_F037,Ses05F_impro02,Ses05,Ses05F,female,sad,sad,328.2,329.4,1.1999999999999886,2.0,1.0,1.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F037.wav,True,1.2,16000,1,Yeah.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_impro02.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_impro02.txt,True,sad,2,0.25,0.0,0.0,IEMOCAP_full_release,1
iemocap_train_04316,iemocap_07956,Ses05F_impro02_F038,Ses05F_impro02,Ses05,Ses05F,female,sad,sad,335.2658,343.4,8.134199999999964,1.5,3.5,1.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F038.wav,True,8.134125,16000,1,"I love you.  I'm going to miss you so much. ""sigh""",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_impro02.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_impro02.txt,True,sad,2,0.125,0.625,0.125,IEMOCAP_full_release,11
iemocap_train_04317,iemocap_07999,Ses05F_impro03_F000,Ses05F_impro03,Ses05,Ses05F,female,exc,happy,2.8098,4.5479,1.7381000000000002,4.0,3.0,3.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_F000.wav,True,1.738125,16000,1,"Okay, so big news.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_impro03.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_impro03.txt,True,happy,3,0.75,0.5,0.625,IEMOCAP_full_release,4
iemocap_train_04318,iemocap_08000,Ses05F_impro03_F001,Ses05F_impro03,Ses05,Ses05F,female,exc,happy,7.96,9.84,1.88,4.5,3.0,3.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_F001.wav,True,1.8799375,16000,1,I'm getting married.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_impro03.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_impro03.txt,True,happy,3,0.875,0.5,0.625,IEMOCAP_full_release,3
iemocap_train_04319,iemocap_08001,Ses05F_impro03_F002,Ses05F_impro03,Ses05,Ses05F,female,exc,happy,10.2,11.33,1.1300000000000008,4.5,3.0,4.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_F002.wav,True,1.1299375,16000,1,Yeah.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_impro03.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_impro03.txt,True,happy,3,0.875,0.5,0.75,IEMOCAP_full_release,1
iemocap_train_04320,iemocap_08002,Ses05F_impro03_F003,Ses05F_impro03,Ses05,Ses05F,female,exc,happy,11.58,12.7187,1.1387,4.5,3.5,4.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_F003.wav,True,1.1386875,16000,1,Yeah.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_impro03.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_impro03.txt,True,happy,3,0.875,0.625,0.75,IEMOCAP_full_release,1
iemocap_train_04321,iemocap_08003,Ses05F_impro03_F004,Ses05F_impro03,Ses05,Ses05F,female,exc,happy,13.48,14.66,1.1799999999999997,4.5,3.5,4.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_F004.wav,True,1.18,16000,1,Uh-huh.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_impro03.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_impro03.txt,True,happy,3,0.875,0.625,0.75,IEMOCAP_full_release,1
iemocap_train_04322,iemocap_08004,Ses05F_impro03_F005,Ses05F_impro03,Ses05,Ses05F,female,exc,happy,16.25,18.16,1.9100000000000001,4.5,3.5,4.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_F005.wav,True,1.91,16000,1,Just a couple days ago.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_impro03.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_impro03.txt,True,happy,3,0.875,0.625,0.75,IEMOCAP_full_release,5
iemocap_train_04323,iemocap_08006,Ses05F_impro03_F007,Ses05F_impro03,Ses05,Ses05F,female,exc,happy,24.05,25.76,1.7100000000000009,4.5,3.0,4.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_F007.wav,True,1.7099375,16000,1,I know me neither.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_impro03.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_impro03.txt,True,happy,3,0.875,0.5,0.75,IEMOCAP_full_release,4
iemocap_train_04324,iemocap_08007,Ses05F_impro03_F008,Ses05F_impro03,Ses05,Ses05F,female,exc,happy,26.06,30.77,4.710000000000001,4.5,4.0,3.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_F008.wav,True,4.7099375,16000,1,"Right, I thought I would be way older too. I thought I would be I be at least thirty something.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_impro03.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_impro03.txt,True,happy,3,0.875,0.75,0.625,IEMOCAP_full_release,20
iemocap_train_04325,iemocap_08008,Ses05F_impro03_F009,Ses05F_impro03,Ses05,Ses05F,female,exc,happy,30.94,32.47,1.5299999999999976,4.5,4.0,4.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_F009.wav,True,1.5299375,16000,1,Yeah.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_impro03.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_impro03.txt,True,happy,3,0.875,0.75,0.75,IEMOCAP_full_release,1
iemocap_train_04326,iemocap_08010,Ses05F_impro03_F011,Ses05F_impro03,Ses05,Ses05F,female,exc,happy,40.12,41.87,1.75,4.5,4.5,4.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_F011.wav,True,1.75,16000,1,Sorry.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_impro03.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_impro03.txt,True,happy,3,0.875,0.875,0.75,IEMOCAP_full_release,1
iemocap_train_04327,iemocap_08019,Ses05F_impro03_F020,Ses05F_impro03,Ses05,Ses05F,female,exc,happy,89.88,93.05,3.1700000000000017,4.5,3.5,4.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_F020.wav,True,3.17,16000,1,"Yeah.  Yeah, of course.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_impro03.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_impro03.txt,True,happy,3,0.875,0.625,0.875,IEMOCAP_full_release,4
iemocap_train_04328,iemocap_08026,Ses05F_impro03_F027,Ses05F_impro03,Ses05,Ses05F,female,hap,happy,110.89,117.44,6.549999999999997,4.5,3.0,4.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_F027.wav,True,6.55,16000,1,"It's so weird too, right, that like you can grow up so near somebody and never know them until you travel hundreds of miles away.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_impro03.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_impro03.txt,True,happy,3,0.875,0.5,0.75,IEMOCAP_full_release,25
iemocap_train_04329,iemocap_08027,Ses05F_impro03_F028,Ses05F_impro03,Ses05,Ses05F,female,hap,happy,120.49,121.75,1.2600000000000051,4.5,4.5,3.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_F028.wav,True,1.2599375,16000,1,I know,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_impro03.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_impro03.txt,True,happy,3,0.875,0.875,0.625,IEMOCAP_full_release,2
iemocap_train_04330,iemocap_08028,Ses05F_impro03_F029,Ses05F_impro03,Ses05,Ses05F,female,hap,happy,123.75,129.86,6.110000000000014,4.0,3.5,4.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_F029.wav,True,6.1099375,16000,1,"Right, being like oh, where are you from?  The U.S.  Where in the U.S.?  Chicago.  Where in Chicago?",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_impro03.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_impro03.txt,True,happy,3,0.75,0.625,0.75,IEMOCAP_full_release,18
iemocap_train_04331,iemocap_08029,Ses05F_impro03_F030,Ses05F_impro03,Ses05,Ses05F,female,hap,happy,129.89,132.45,2.5600000000000023,4.0,3.5,4.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_F030.wav,True,2.56,16000,1,"Knowing the neighborhood.  Yeah, it's pretty bizarre.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_impro03.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_impro03.txt,True,happy,3,0.75,0.625,0.75,IEMOCAP_full_release,7
iemocap_train_04332,iemocap_08030,Ses05F_impro03_F031,Ses05F_impro03,Ses05,Ses05F,female,hap,happy,132.61,133.91,1.299999999999983,4.0,2.0,3.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_F031.wav,True,1.3,16000,1,Yeah.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_impro03.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_impro03.txt,True,happy,3,0.75,0.25,0.5,IEMOCAP_full_release,1
iemocap_train_04333,iemocap_08031,Ses05F_impro03_F032,Ses05F_impro03,Ses05,Ses05F,female,hap,happy,136.47,137.56,1.0900000000000034,4.0,3.0,3.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_F032.wav,True,1.09,16000,1,Mm-hmm.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_impro03.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_impro03.txt,True,happy,3,0.75,0.5,0.5,IEMOCAP_full_release,1
iemocap_train_04334,iemocap_08032,Ses05F_impro03_F033,Ses05F_impro03,Ses05,Ses05F,female,hap,happy,138.44,140.43,1.990000000000009,4.0,3.0,4.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_F033.wav,True,1.99,16000,1,"Yeah, she loves him.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_impro03.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_impro03.txt,True,happy,3,0.75,0.5,0.75,IEMOCAP_full_release,4
iemocap_train_04335,iemocap_08033,Ses05F_impro03_F034,Ses05F_impro03,Ses05,Ses05F,female,hap,happy,147.11,150.05,2.9399999999999977,4.0,3.5,3.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_F034.wav,True,2.9399375,16000,1,"Yeah, she-yeah, that's my type.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_impro03.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_impro03.txt,True,happy,3,0.75,0.625,0.625,IEMOCAP_full_release,5
iemocap_train_04336,iemocap_08034,Ses05F_impro03_F035,Ses05F_impro03,Ses05,Ses05F,female,hap,happy,158.06,159.28,1.2199999999999989,4.5,3.0,3.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_F035.wav,True,1.2199375,16000,1,Thank you.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_impro03.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_impro03.txt,True,happy,3,0.875,0.5,0.5,IEMOCAP_full_release,2
iemocap_train_04337,iemocap_08035,Ses05F_impro03_F036,Ses05F_impro03,Ses05,Ses05F,female,hap,happy,165.32,167.36,2.0400000000000205,5.0,4.5,4.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_F036.wav,True,2.0399375,16000,1,[LAUGHTER],True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_impro03.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_impro03.txt,True,happy,3,1.0,0.875,0.875,IEMOCAP_full_release,1
iemocap_train_04338,iemocap_08036,Ses05F_impro03_F037,Ses05F_impro03,Ses05,Ses05F,female,exc,happy,167.67,170.06,2.390000000000015,4.5,3.5,4.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_F037.wav,True,2.3899375,16000,1,"Yeah, we all have to hang out now.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_impro03.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_impro03.txt,True,happy,3,0.875,0.625,0.875,IEMOCAP_full_release,8
iemocap_train_04339,iemocap_08038,Ses05F_impro03_F039,Ses05F_impro03,Ses05,Ses05F,female,hap,happy,187.31,189.64,2.329999999999984,4.5,4.0,4.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_F039.wav,True,2.33,16000,1,Sorry.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_impro03.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_impro03.txt,True,happy,3,0.875,0.75,0.75,IEMOCAP_full_release,1
iemocap_train_04340,iemocap_08039,Ses05F_impro03_F040,Ses05F_impro03,Ses05,Ses05F,female,hap,happy,193.19,194.84,1.6500000000000057,4.0,3.5,3.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_F040.wav,True,1.6499375,16000,1,There's still time for that.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_impro03.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_impro03.txt,True,happy,3,0.75,0.625,0.5,IEMOCAP_full_release,5
iemocap_train_04341,iemocap_08040,Ses05F_impro03_F041,Ses05F_impro03,Ses05,Ses05F,female,hap,happy,198.17,199.73,1.5600000000000023,4.5,4.5,4.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_F041.wav,True,1.56,16000,1,[BREATHING],True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_impro03.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_impro03.txt,True,happy,3,0.875,0.875,0.75,IEMOCAP_full_release,1
